School ID,Name of School,Street Address,City,State,ZIP Code,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth All Grades,NWEA Math Growth Grade 3,NWEA Math Growth Grade 4,NWEA Math Growth Grade 5,NWEA Math Growth Grade 6,NWEA Math Growth Grade 7,NWEA Math Growth Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,EPAS Growth Percentile,EXPLORE Growth Percentile Grade 9,Plan Growth Percentile Grade 10,ACT Growth Percentile Grade 11,EPAS Attainment Percentile,EXPLORE Attainment Percentile Grade 9,PLAN Attainment Percentile Grade 10,Grade ACT Attainment Percentile Grade 11,EXPLORE Spring 2013 Average Grade 9,EXPLORE Spring 2013 Average Grade 10,EXPLORE Fall 2011 Average Grade 9,PLAN Fall 2012 Average Grade 10,ACT Spring 2013 Average Grade 11,Freshmen-on-Track Rate Percentage 2013,Freshmen-on-Track Rate Percentage 2012,4-Year Graduation Rate Percentage 2013,4-Year Graduation Rate Percentage 2012,5-Year Graduation Rate Percentage 2013,5-Year Graduation Rate Percentage 2012,College Enrollment Rate Percentage 2013,College Enrollment Rate Percentage 2012,College Persistence Rate Percentage 2013,College Persistence Rate Percentage 2012,Suspensions Per 100 2013,Suspensions Per 100 2012,Percentage of Misconducts Resulting in Suspension 2013,Percentage of Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspensions 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Gr3-8 On-Track Percentage 2013,One-Year DropOut Rate Percentage 2013,One-Year DropOut Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Zip Codes
609707,Paul Robeson High School,6835 S Normal Blvd,Chicago,IL,60621,LEVEL 3,ON PROBATION,18.0,NOT YET ORGANIZED,46.7,89.6,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,NEUTRAL,WEAK,WEAK,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,24.0,5.0,27.0,3.0,3.0,5.0,4.0,12.2,12.9,10.9,12.7,13.4,81.1,51.2,35.3,33.9,39.9,43.9,53.0,44.8,45.5,52.1,70.5,99.3,48.4,64.6,4.4,5.1,76.0,74.9,92.4,94.5,-1.0,0.8,18.6,1174171.884,1859450.314,41.76973341,-87.63711641,"{'latitude': '-87.63711641', 'longitude': '41.76973341'}",Not Available
400143,YCCS-West Town Academy Alternative HS,500 N Sacramento Blvd,Chicago,IL,60612,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,0.0,100.0,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,68.0,8.0,66.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.4,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,84.6,89.4,94.8,95.3,-1.0,25.7,4.4,1156122.513,1903438.009,41.89082294,-87.70209305,"{'latitude': '-87.70209305', 'longitude': '41.89082294'}",Not Available
609711,William Rainey Harper High School,6520 S Wood St,Chicago,IL,60636,LEVEL 3,ON PROBATION,18.0,NOT YET ORGANIZED,55.2,66.7,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,41.0,50.0,5.0,7.0,6.0,10.0,6.0,13.0,14.1,12.5,13.8,14.1,75.7,71.2,50.0,43.6,49.5,43.1,42.5,38.8,46.4,44.1,59.2,99.5,35.4,44.2,2.8,3.0,78.4,78.9,93.7,95.0,-1.0,12.4,12.1,1165424.867,1861341.255,41.77511222,-87.66912563,"{'latitude': '-87.66912563', 'longitude': '41.77511222'}",Not Available
610383,Greater Lawndale High School For Social Justice,3120 S Kostner Ave,Chicago,IL,60623,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,94.9,96.0,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,76.0,61.0,50.0,20.0,13.0,22.0,24.0,14.0,15.1,14.5,15.5,16.9,93.1,83.0,69.3,69.7,77.0,70.9,54.2,46.4,53.8,74.4,18.8,31.6,61.3,59.0,2.8,3.9,91.9,88.9,94.5,94.4,-1.0,0.3,2.5,1147521.302,1883405.128,41.83601953,-87.73419465,"{'latitude': '-87.73419465', 'longitude': '41.83601953'}",Not Available
400035,Chicago Math and Science Academy High School,7212 N Clark St,Chicago,IL,60626,LEVEL 1,NOT APPLICABLE,-1.0,ORGANIZED,79.8,66.0,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,17.0,29.0,95.0,39.0,24.0,42.0,47.0,14.6,16.6,14.0,15.6,19.1,83.15,-1.0,68.8,67.1,70.6,79.4,56.5,47.5,75.9,65.6,17.0,1.5,45.15,-1.0,2.9,-1.0,96.0,95.9,94.8,95.3,-1.0,6.0,3.6,1163196.421,1948028.221,42.01303498,-87.67485599,"{'latitude': '-87.67485599', 'longitude': '42.01303498'}",Not Available
400128,YCCS-CCA Academy HS,1231 S Pulaski Rd,Chicago,IL,60623,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,38.9,70.0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,68.0,8.0,97.0,3.0,22.0,19.5,3.0,14.8,15.1,13.6,15.0,13.0,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,81.4,89.4,94.8,95.3,-1.0,33.0,4.4,1149953.506,1894056.466,41.86520124,-87.72499307,"{'latitude': '-87.72499307', 'longitude': '41.86520124'}",Not Available
610513,Air Force Academy High School,3630 S Wells St,Chicago,IL,60609,LEVEL 1,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,93.1,88.9,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,99.0,87.0,73.0,46.0,51.0,52.0,34.0,16.8,17.6,15.0,16.3,18.1,95.6,97.4,67.5,63.2,70.6,68.85,53.7,56.6,64.3,67.8,18.2,18.3,8.4,11.6,3.5,3.2,89.9,82.9,96.4,97.2,-1.0,1.3,0.7,1175177.622,1880745.126,41.82814609,-87.63279369,"{'latitude': '-87.63279369', 'longitude': '41.82814609'}",Not Available
609766,Jacqueline B Vaughn Occupational High School,4355 N Linder Ave,Chicago,IL,60641,LEVEL 2,NOT ON PROBATION,-1.0,WELL-ORGANIZED,93.8,96.0,VERY STRONG,NEUTRAL,NEUTRAL,VERY STRONG,VERY STRONG,STRONG,STRONG,STRONG,VERY STRONG,PENDING CERTIFICATION,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,4.4,2.3,43.2,44.7,20.7,10.9,64.3,67.8,8.6,3.9,50.0,-1.0,2.9,-1.0,85.9,89.5,94.3,96.1,-1.0,0.9,3.3,1138928.091,1928655.205,41.96035141,-87.76462602,"{'latitude': '-87.76462602', 'longitude': '41.96035141'}",Not Available
609725,Morgan Park High School,1744 W Pryor Ave,Chicago,IL,60643,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,77.1,78.7,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,66.0,-1.0,-1.0,-1.0,-1.0,56.0,69.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,13.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,91.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,92.0,67.0,92.0,29.0,42.0,34.0,32.0,37.0,34.0,15.7,16.6,14.6,16.1,18.2,74.7,63.4,78.6,74.7,79.9,80.4,70.4,75.3,81.2,74.9,40.4,40.0,27.7,46.1,3.0,4.5,86.4,83.0,93.5,95.0,63.9,2.8,3.8,1166609.57,1831085.382,41.69206041,-87.66564309,"{'latitude': '-87.66564309', 'longitude': '41.69206041'}",Not Available
609741,Gurdon S Hubbard High School,6200 S Hamlin Ave,Chicago,IL,60629,LEVEL 2,NOT ON PROBATION,-1.0,WELL-ORGANIZED,59.5,66.3,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,WEAK,PENDING CERTIFICATION,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.0,83.0,50.0,42.0,28.0,32.0,27.0,27.0,15.3,15.7,14.5,15.4,17.3,78.9,73.1,54.5,57.8,67.7,62.8,53.4,58.4,74.2,75.3,6.4,8.5,11.0,27.0,3.4,3.1,91.0,89.9,95.8,96.8,-1.0,1.0,7.4,1152065.741,1863208.025,41.78050763,-87.71804991,"{'latitude': '-87.71804991', 'longitude': '41.78050763'}",Not Available
609676,Paul Laurence Dunbar Career Academy High School,3000 S King Dr,Chicago,IL,60616,LEVEL 3,ON PROBATION,13.0,PARTIALLY ORGANIZED,67.8,95.2,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,59.0,8.0,34.0,9.0,9.0,10.0,8.0,13.6,14.0,12.7,13.8,14.6,72.6,70.2,70.8,65.9,71.4,72.0,65.3,64.7,65.1,64.9,90.9,78.5,25.4,46.9,2.9,4.0,82.1,80.1,95.4,95.6,-1.0,0.2,2.7,1179262.097,1885167.032,41.84018775,-87.61767315,"{'latitude': '-87.61767315', 'longitude': '41.84018775'}",Not Available
609710,John M Harlan Community Academy High School,9652 S Michigan Ave,Chicago,IL,60628,LEVEL 3,ON PROBATION,18.0,NOT YET ORGANIZED,65.8,64.2,NEUTRAL,WEAK,NEUTRAL,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,NOT CERTIFIED,INCOMPLETE DATA,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,41.0,0.0,27.0,7.0,6.0,9.0,8.0,13.0,13.8,13.4,13.7,14.9,49.5,43.9,44.2,43.7,49.6,48.3,54.4,57.8,61.2,62.6,55.7,75.6,26.6,33.0,4.2,4.5,71.1,70.5,94.9,95.3,56.5,12.5,10.3,1178815.804,1840781.935,41.71840075,-87.62066069,"{'latitude': '-87.62066069', 'longitude': '41.71840075'}",Not Available
610543,Eric Solorio Academy High School,5400 S St Louis Ave,Chicago,IL,60632,LEVEL 2,NOT ON PROBATION,-1.0,WELL-ORGANIZED,89.4,84.8,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,99.0,20.0,42.0,33.0,49.0,27.0,27.0,16.3,15.8,14.4,16.5,17.3,86.9,84.6,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,29.3,35.5,32.9,59.0,3.0,1.5,91.7,92.2,96.2,97.1,-1.0,0.6,3.0,1153924.117,1868568.611,41.79518118,-87.71109447,"{'latitude': '-87.71109447', 'longitude': '41.79518118'}",Not Available
400042,Henry Ford Academy Power House Charter HS,931 S Homan Ave,Chicago,IL,60624,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,59.7,53.3,NEUTRAL,NEUTRAL,WEAK,VERY STRONG,VERY STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,68.0,8.0,58.0,17.0,22.0,19.5,17.0,14.8,15.1,12.5,13.6,16.3,83.15,-1.0,17.5,71.2,72.1,68.85,62.3,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,89.1,86.2,94.8,95.3,-1.0,17.1,5.8,1153893.093,1895583.826,41.86931497,-87.71048996,"{'latitude': '-87.71048996', 'longitude': '41.86931497'}",Not Available
609749,Northside College Preparatory High School,5501 N Kedzie Ave,Chicago,IL,60625,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,54.9,57.4,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.0,83.0,5.0,84.0,99.0,99.0,99.0,99.0,22.6,24.9,22.3,24.6,29.4,94.4,98.5,98.1,96.5,96.9,98.3,88.7,87.8,98.1,95.4,0.4,2.8,45.15,14.7,2.9,3.8,94.9,95.9,95.6,96.2,-1.0,0.1,0.4,1154090.859,1936413.866,41.98135196,-87.70867192,"{'latitude': '-87.70867192', 'longitude': '41.98135196'}",Not Available
400106,Noble Street Charter School Ã¢ÂÂ Johnson HS,6350 S Stewart Ave,Chicago,IL,60621,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,87.9,78.8,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,17.0,8.0,8.0,43.0,3.0,19.5,48.0,12.5,15.1,14.1,16.7,19.5,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,91.5,93.5,94.8,95.3,-1.0,4.2,6.4,1174681.574,1862611.036,41.77839545,-87.63515406,"{'latitude': '-87.63515406', 'longitude': '41.77839545'}",Not Available
609755,Whitney M Young Magnet High School,211 S Laflin St,Chicago,IL,60607,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,91.2,76.0,VERY STRONG,STRONG,STRONG,STRONG,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,99.0,-1.0,-1.0,-1.0,-1.0,92.0,99.0,99.0,-1.0,-1.0,-1.0,-1.0,97.0,99.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,56.0,88.0,13.0,50.0,99.0,98.0,99.0,99.0,21.8,23.5,21.2,23.4,27.3,97.9,97.0,90.7,92.1,94.6,91.2,86.6,86.2,91.6,92.7,2.8,4.0,60.4,43.8,3.4,2.5,93.7,95.5,94.8,95.1,89.4,0.3,0.4,1166475.742,1899058.627,41.87859028,-87.66419634,"{'latitude': '-87.66419634', 'longitude': '41.87859028'}",Not Available
400159,Christopher Charter House ES,5235 W Belden Ave,Chicago,IL,60639,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1140949.254,1914748.69,41.92215353,-87.75753857,"{'latitude': '-87.75753857', 'longitude': '41.92215353'}",Not Available
609748,Consuella B York Alternative High School,2700 S California Ave,Chicago,IL,60608,LEVEL 2,NOT ON PROBATION,-1.0,NOT YET ORGANIZED,62.0,61.0,WEAK,NEUTRAL,WEAK,NEUTRAL,VERY WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,12.2,14.4,16.05,83.15,-1.0,1.2,0.6,70.6,68.85,0.0,4.5,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,95.9,99.4,93.7,92.8,-1.0,3.3,4.4,1158103.776,1885845.213,41.84250629,-87.69529706,"{'latitude': '-87.69529706', 'longitude': '41.84250629'}",Not Available
609722,Manley Career Academy High School,2935 W Polk St,Chicago,IL,60612,LEVEL 2,ON PROBATION,18.0,PARTIALLY ORGANIZED,97.8,97.3,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,0.0,2.0,5.0,5.0,6.0,5.0,13.0,13.2,11.9,13.6,14.1,91.8,49.5,39.7,40.9,47.0,50.6,41.8,50.5,49.2,63.8,216.9,143.1,33.4,67.0,3.0,2.9,79.5,71.6,93.9,94.7,-1.0,2.1,14.0,1156776.858,1896186.78,41.87091163,-87.69988652,"{'latitude': '-87.69988652', 'longitude': '41.87091163'}",Not Available
400013,ASPIRA Charter - Early College,3986 W Barry Ave,Chicago,IL,60618,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,57.8,57.1,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,41.0,0.0,42.0,16.0,21.0,12.0,17.0,14.0,14.0,12.9,14.4,16.1,83.15,-1.0,50.0,59.2,66.1,69.0,52.9,50.4,60.0,67.8,0.6,1.5,45.15,-1.0,2.9,-1.0,96.1,93.9,94.8,95.3,-1.0,3.8,4.8,1149268.8,1920355.54,41.93738186,-87.7268241,"{'latitude': '-87.7268241', 'longitude': '41.93738186'}",Not Available
610499,Collins Academy High School,1313 S Sacramento Dr,Chicago,IL,60623,LEVEL 3,ON PROBATION,2.0,PARTIALLY ORGANIZED,57.0,91.2,WEAK,NEUTRAL,STRONG,VERY WEAK,VERY WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,76.0,1.0,58.0,10.0,23.0,10.0,6.0,15.1,14.0,12.5,13.8,14.1,56.7,62.9,56.5,69.6,74.1,70.5,58.8,66.7,65.6,67.8,123.4,79.9,54.6,96.5,3.2,3.6,78.6,90.1,95.4,96.0,-1.0,3.2,2.3,1156217.24,1893722.861,41.86416169,-87.70200761,"{'latitude': '-87.70200761', 'longitude': '41.86416169'}",Not Available
400086,Urban Prep Acad for Young Men Charter - Englewood,6201 S Stewart Ave,Chicago,IL,60621,LEVEL 2,NOT APPLICABLE,-1.0,PARTIALLY ORGANIZED,76.9,88.1,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,STRONG,NEUTRAL,WEAK,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,24.0,22.0,19.5,24.0,14.8,15.1,12.5,15.4,17.2,83.15,-1.0,50.6,55.1,61.7,65.3,80.0,92.5,70.8,66.3,17.0,1.5,45.15,-1.0,2.9,-1.0,94.3,94.7,94.8,95.3,-1.0,9.7,11.6,1174730.35,1863740.125,41.7814927,-87.63494163,"{'latitude': '-87.63494163', 'longitude': '41.7814927'}",Not Available
